,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
3878,3878,The 3rd Birthday,PSP,2010.0,Role-Playing,Square Enix,0.13,0.07,0.27,0.05,0.51,71.0,56.0,6.1,113.0,HexaDrive,M
3879,3879,Sonic & All-Stars Racing Transformed,WiiU,2012.0,Racing,Sega,0.19,0.26,0.02,0.04,0.51,,,,,,
3880,3880,Kung Fu Panda,PS3,2008.0,Action,Activision,0.21,0.21,0.0,0.09,0.51,76.0,23.0,7.3,18.0,"Luxoflux, Inc.",E10+
3881,3881,Classic Word Games,DS,2009.0,Misc,Ubisoft,0.09,0.36,0.0,0.06,0.51,,,,,Ubisoft,E
3882,3882,Epic Mickey 2: The Power of Two,X360,2012.0,Action,Disney Interactive Studios,0.32,0.15,0.0,0.04,0.51,59.0,35.0,5.5,22.0,Blitz Games Studios,E
3883,3883,Fishing Derby,2600,,Sports,Activision,0.48,0.03,0.0,0.01,0.51,,,,,,
3884,3884,Pac-Man Fever,PS2,2001.0,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07,0.51,47.0,14.0,6.3,7.0,Mass Media,E
3885,3885,Spectrobes: Beyond the Portals,DS,2008.0,Role-Playing,Disney Interactive Studios,0.36,0.11,0.0,0.04,0.51,70.0,26.0,7.7,14.0,"Jupiter Corporation, Jupiter Multimedia",E10+
3886,3886,International Track & Field,PS,1996.0,Sports,Konami Digital Entertainment,0.08,0.05,0.35,0.03,0.51,,,,,,
3887,3887,HSX HyperSonic.Xtreme,PS2,2002.0,Racing,Midas Interactive Entertainment,0.25,0.2,0.0,0.07,0.51,53.0,17.0,8.4,8.0,Blade Interactive,E
3888,3888,Lair,PS3,2007.0,Action,Sony Computer Entertainment,0.36,0.03,0.08,0.04,0.51,53.0,55.0,6.4,229.0,"Factor 5, SCE/WWS",T
3889,3889,Madden NFL 2004,GC,2003.0,Sports,Electronic Arts,0.4,0.1,0.0,0.01,0.51,94.0,19.0,7.7,17.0,EA Tiburon,E
3890,3890,Jikkyou Powerful Pro Yakyuu 10,PS2,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.51,0.0,0.51,,,,,,
3891,3891,Summoner,PS2,2000.0,Role-Playing,THQ,0.25,0.2,0.0,0.07,0.51,74.0,16.0,7.8,12.0,Volition Inc.,T
3892,3892,Soul Sacrifice,PSV,2013.0,Role-Playing,Sony Computer Entertainment,0.15,0.08,0.22,0.06,0.51,77.0,71.0,8.2,298.0,"SCE Japan Studio, comcept",M
3893,3893,Virtual Pool,PS,1997.0,Sports,Interplay,0.28,0.19,0.0,0.03,0.51,,,,,,
3894,3894,DC Universe Online,PS3,2011.0,Role-Playing,Sony Online Entertainment,0.35,0.11,0.0,0.06,0.51,67.0,46.0,7.4,139.0,WBIE,T
3895,3895,Jam With the Band,DS,2008.0,Misc,Nintendo,0.0,0.0,0.51,0.0,0.51,,,,,,
3896,3896,NBA Live 07,PSP,2006.0,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51,64.0,9.0,7.5,4.0,EA Sports,E
3897,3897,IL-2 Sturmovik: Birds of Prey,X360,2009.0,Simulation,505 Games,0.23,0.23,0.0,0.05,0.51,80.0,43.0,8.4,18.0,Gaijin Entertainment,T
3898,3898,100 All-Time Favorites,DS,2009.0,Puzzle,Ubisoft,0.35,0.12,0.0,0.04,0.51,,,6.2,6.0,Ubisoft,E
3899,3899,The Walking Dead: Survival Instinct,PS3,2013.0,Shooter,Activision,0.28,0.15,0.0,0.08,0.51,34.0,14.0,3.6,196.0,Terminal Reality,M
3900,3900,Major League Baseball 2K10,X360,2010.0,Sports,Take-Two Interactive,0.47,0.0,0.0,0.04,0.51,76.0,26.0,7.6,38.0,Visual Concepts,E
3901,3901,Alice in Wonderland,Wii,2010.0,Adventure,Disney Interactive Studios,0.25,0.21,0.0,0.05,0.51,69.0,18.0,7.4,13.0,Etranges Libellules,E10+
3902,3902,Ratatouille,PS3,2007.0,Action,THQ,0.09,0.32,0.0,0.1,0.51,55.0,8.0,4.8,4.0,Heavy Iron Studios,E
3903,3903,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005.0,Misc,THQ,0.37,0.14,0.0,0.01,0.51,,,,,,
3904,3904,Wrecking Crew,NES,1985.0,Platform,Nintendo,0.0,0.0,0.51,0.0,0.51,,,,,,
3905,3905,Rugrats: Scavenger Hunt,N64,1999.0,Misc,THQ,0.41,0.09,0.0,0.01,0.51,,,,,,
3906,3906,International Superstar Soccer 2000 (All region sales),N64,1999.0,Sports,Konami Digital Entertainment,0.01,0.26,0.22,0.02,0.51,,,,,,
3907,3907,NBA Live 2004,XB,2003.0,Sports,Electronic Arts,0.44,0.04,0.0,0.02,0.51,85.0,19.0,8.2,11.0,EA Sports,E
3908,3908,Iron Man,DS,2008.0,Action,Sega,0.35,0.12,0.0,0.05,0.51,56.0,10.0,7.0,4.0,Artificial Mind and Movement,E10+
3909,3909,Alien: Isolation,XOne,2014.0,Shooter,Sega,0.22,0.24,0.0,0.04,0.51,78.0,24.0,7.8,314.0,Creative Assembly,M
3910,3910,Dai-4-Ji Super Robot Taisen S,PS,1996.0,Strategy,Banpresto,0.0,0.0,0.48,0.03,0.51,,,,,,
3911,3911,Pro Evolution Soccer 2010,Wii,2009.0,Sports,Konami Digital Entertainment,0.12,0.27,0.06,0.05,0.51,82.0,13.0,8.4,17.0,Konami,E
3912,3912,Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002.0,Platform,THQ,0.37,0.14,0.0,0.01,0.51,62.0,4.0,8.8,8.0,Digital Eclipse,E
3913,3913,Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009.0,Fighting,Nintendo,0.44,0.03,0.0,0.04,0.51,74.0,23.0,8.1,21.0,8ing/Raizing,T
3914,3914,Ace Combat Zero: The Belkan War,PS2,2006.0,Simulation,Namco Bandai Games,0.15,0.12,0.2,0.04,0.51,75.0,45.0,8.4,55.0,Namco,T
3915,3915,Dragon Age: Origins,PC,2009.0,Role-Playing,Electronic Arts,0.0,0.46,0.0,0.05,0.51,91.0,67.0,8.6,3542.0,BioWare,M
3916,3916,Dynasty Warriors,PSP,2004.0,Action,Tecmo Koei,0.18,0.0,0.3,0.02,0.51,62.0,26.0,7.3,24.0,Koei,T
3917,3917,NHL 07,PS2,2006.0,Sports,Electronic Arts,0.42,0.02,0.0,0.07,0.51,76.0,11.0,4.6,51.0,EA Sports,E10+
3918,3918,SoulCalibur: Broken Destiny,PSP,2009.0,Fighting,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51,80.0,52.0,6.2,45.0,Bandai Namco Games,T
3919,3919,Dishonored,PC,2012.0,Action,Bethesda Softworks,0.26,0.19,0.0,0.06,0.51,,,,,,
3920,3920,Dragon Ball: Raging Blast,X360,2009.0,Fighting,Namco Bandai Games,0.36,0.08,0.02,0.04,0.51,56.0,29.0,7.5,33.0,Spike,T
3921,3921,Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013.0,Fighting,Namco Bandai Games,0.29,0.16,0.01,0.05,0.51,70.0,16.0,7.7,67.0,CyberConnect2,T
3922,3922,Petz: Hamsterz Life 2,DS,2007.0,Misc,Ubisoft,0.47,0.0,0.0,0.04,0.51,,,,,,
3923,3923,World Championship Poker,XB,2004.0,Misc,Crave Entertainment,0.37,0.11,0.0,0.02,0.51,66.0,7.0,,,Coresoft,E
3924,3924,The BIGS,PS2,2007.0,Sports,Take-Two Interactive,0.25,0.19,0.0,0.06,0.51,71.0,4.0,4.8,4.0,Blue Castle Games,E
3925,3925,WWE 2K16,PS3,2015.0,Sports,Take-Two Interactive,0.22,0.21,0.0,0.08,0.51,,,6.0,21.0,Yuke's,T
3926,3926,Final Fantasy,WS,2000.0,Role-Playing,SquareSoft,0.0,0.0,0.51,0.0,0.51,,,,,,
3927,3927,Dragon Ball Z: Supersonic Warriors,GBA,2004.0,Fighting,Atari,0.36,0.13,0.0,0.01,0.51,73.0,26.0,7.0,21.0,Arc System Works,T
3928,3928,NBA Ballers,XB,2004.0,Sports,Midway Games,0.37,0.11,0.0,0.02,0.51,82.0,35.0,8.1,8.0,Midway,E
3929,3929,Silent Hill 4: The Room,PS2,2004.0,Action,Konami Digital Entertainment,0.25,0.19,0.0,0.06,0.51,76.0,54.0,7.8,191.0,KCET,M
3930,3930,River Raid II,2600,1988.0,Shooter,Activision,0.47,0.03,0.0,0.01,0.51,,,,,,
3931,3931,Capcom Classics Collection,PS2,2005.0,Misc,Capcom,0.22,0.17,0.05,0.06,0.51,78.0,30.0,8.4,5.0,Digital Eclipse,T
3932,3932,My Word Coach,Wii,2007.0,Misc,Ubisoft,0.46,0.01,0.0,0.04,0.51,68.0,8.0,,,Ubisoft,E
3933,3933,Monopoly Party,PS2,2002.0,Misc,Infogrames,0.25,0.19,0.0,0.06,0.51,,,,,,
3934,3934,Tiger Woods PGA Tour 13,X360,2012.0,Sports,Electronic Arts,0.29,0.18,0.0,0.04,0.51,77.0,47.0,5.6,39.0,Electronic Arts,E
3935,3935,NHL FaceOff 98,PS,1997.0,Sports,Sony Computer Entertainment,0.28,0.19,0.0,0.03,0.51,,,,,,
3936,3936,The Saboteur,X360,2009.0,Action,Electronic Arts,0.26,0.2,0.0,0.05,0.51,73.0,69.0,8.2,141.0,Pandemic Studios,M
3937,3937,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,2004.0,Action,THQ,0.36,0.13,0.0,0.01,0.5,56.0,4.0,,,Tantalus Interactive,E
3938,3938,Sonic Riders,PS2,2006.0,Racing,Sega,0.42,0.02,0.0,0.07,0.5,55.0,41.0,7.2,25.0,Sonic Team,E
3939,3939,Looney Tunes: Back in Action,PS2,2003.0,Platform,Warner Bros. Interactive Entertainment,0.25,0.19,0.0,0.06,0.5,51.0,9.0,7.5,6.0,Warthog,E
3940,3940,Monsters vs. Aliens,DS,2009.0,Action,Activision,0.33,0.13,0.0,0.05,0.5,47.0,8.0,,,Griptonite Games,E
3941,3941,Midnight Magic,2600,1983.0,Action,Atari,0.47,0.03,0.0,0.01,0.5,,,,,,
3942,3942,NHL 09,X360,2008.0,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,88.0,41.0,8.4,61.0,EA Canada,E10+
3943,3943,Bully: Scholarship Edition,Wii,2008.0,Action,Take-Two Interactive,0.17,0.28,0.0,0.06,0.5,83.0,34.0,8.4,60.0,Rockstar Toronto,T
3944,3944,WWE SmackDown vs. RAW 2007,X360,2006.0,Fighting,THQ,0.44,0.03,0.0,0.04,0.5,81.0,50.0,7.8,46.0,Yuke's,T
3945,3945,Midnight Club II,XB,2003.0,Racing,Take-Two Interactive,0.42,0.06,0.0,0.02,0.5,86.0,33.0,7.6,12.0,Rockstar San Diego,T
3946,3946,Monster Hunter Freedom 2,PS3,2011.0,Role-Playing,Capcom,0.0,0.0,0.5,0.0,0.5,,,,,,
3947,3947,Tiger Woods PGA Tour 07,PS3,2006.0,Sports,Electronic Arts,0.31,0.12,0.0,0.07,0.5,81.0,30.0,,,EA Redwood Shores,E
3948,3948,Ratatouille,Wii,2007.0,Action,THQ,0.43,0.03,0.0,0.04,0.5,62.0,16.0,6.7,12.0,Asobo Studio,E
3949,3949,Avatar: The Last Airbender,GC,2006.0,Adventure,THQ,0.39,0.1,0.0,0.01,0.5,60.0,10.0,6.5,4.0,AWE Games,E10+
3950,3950,Blue's Clues: Blue's Big Musical,PS,2001.0,Misc,THQ,0.28,0.19,0.0,0.03,0.5,,,,,,
3951,3951,The Mummy Returns,PS2,2001.0,Action,Universal Interactive,0.25,0.19,0.0,0.06,0.5,44.0,13.0,7.0,11.0,Blitz Games,T
3952,3952,Cars Toon: Mater's Tall Tales,Wii,2010.0,Misc,Disney Interactive Studios,0.45,0.02,0.0,0.03,0.5,,,,,Disney Interactive Studios,E
3953,3953,Paws & Claws: Dogs & Cats Best Friends,DS,2007.0,Simulation,THQ,0.46,0.01,0.0,0.04,0.5,,,,,,
3954,3954,Hitman: Blood Money,PS2,2006.0,Action,Eidos Interactive,0.25,0.19,0.0,0.06,0.5,83.0,36.0,8.4,104.0,Io Interactive,M
3955,3955,Disney Sing It,PS2,2008.0,Misc,Disney Interactive Studios,0.25,0.19,0.0,0.06,0.5,,,,,Zoe Mode,E
3956,3956,Chopper Command,2600,1982.0,Shooter,Activision,0.47,0.03,0.0,0.01,0.5,,,,,,
3957,3957,Lost: Via Domus,PS3,2008.0,Action,Ubisoft,0.19,0.22,0.0,0.09,0.5,54.0,30.0,6.9,28.0,Ubisoft Montreal,T
3958,3958,Crash: Mind Over Mutant,PS2,2008.0,Platform,Vivendi Games,0.25,0.19,0.0,0.06,0.5,73.0,7.0,6.5,36.0,Radical Entertainment,E10+
3959,3959,Activision Anthology,PS2,2002.0,Misc,Activision,0.25,0.19,0.0,0.06,0.5,75.0,13.0,7.7,6.0,Contraband Entertainment,E
3960,3960,Picross DS,DS,2007.0,Puzzle,Nintendo,0.17,0.02,0.3,0.02,0.5,83.0,33.0,8.7,36.0,Jupiter Corporation,E
3961,3961,Pro Evolution Soccer 2012,X360,2011.0,Action,Konami Digital Entertainment,0.1,0.34,0.0,0.07,0.5,78.0,36.0,6.6,55.0,Konami,E
3962,3962,Final Fantasy II Anniversary Edition,PSP,2007.0,Role-Playing,Square Enix,0.36,0.02,0.07,0.04,0.5,63.0,31.0,7.1,24.0,TOSE,T
3963,3963,Test Drive Unlimited,PSP,2007.0,Racing,Atari,0.08,0.27,0.0,0.15,0.5,80.0,18.0,7.3,29.0,Melbourne House,E10+
3964,3964,Harry Potter and the Half-Blood Prince,PSP,2009.0,Action,Electronic Arts,0.18,0.2,0.0,0.12,0.5,,,6.6,9.0,EA Bright Light,E
3965,3965,Unit 13,PSV,2012.0,Shooter,Sony Computer Entertainment,0.25,0.13,0.04,0.07,0.5,71.0,60.0,7.5,169.0,Zipper Interactive,T
3966,3966,R.U.S.E.,PS3,2010.0,Strategy,Ubisoft,0.18,0.22,0.02,0.08,0.5,76.0,37.0,7.3,50.0,Eugen Systems,T
3967,3967,Theatrhythm: Final Fantasy,3DS,2012.0,Misc,Square Enix,0.22,0.07,0.18,0.02,0.5,78.0,60.0,7.8,113.0,Indies Zero,E10+
3968,3968,Prince of Persia Trilogy,PS3,2010.0,Action,Ubisoft,0.17,0.24,0.0,0.09,0.5,,,,,,
3969,3969,Goldeneye 007: Reloaded,X360,2011.0,Shooter,Activision,0.25,0.2,0.0,0.05,0.5,72.0,56.0,6.0,96.0,Eurocom Entertainment Software,T
3970,3970,Rugrats in Paris: The Movie,N64,2000.0,Action,THQ,0.4,0.09,0.0,0.01,0.5,,,,,,
3971,3971,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,DS,2009.0,Adventure,GSP,0.12,0.32,0.0,0.06,0.5,,,,,,
3972,3972,Star Wars: Jedi Starfighter,PS2,2002.0,Simulation,Activision,0.24,0.19,0.0,0.06,0.5,81.0,22.0,8.3,8.0,LucasArts,T
3973,3973,Tactics Ogre: The Knight of Lodis,GBA,2001.0,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,0.5,88.0,20.0,9.1,26.0,Quest,E
3974,3974,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,2010.0,Shooter,Activision,0.24,0.18,0.0,0.08,0.5,,,,,,
3975,3975,Super Robot Taisen MX,PS2,2004.0,Strategy,Banpresto,0.0,0.0,0.5,0.0,0.5,,,,,,
3976,3976,Sega Bass Fishing,Wii,2008.0,Sports,Sega,0.45,0.01,0.0,0.04,0.5,59.0,29.0,6.3,9.0,Cavia Inc.,E
3977,3977,Bases Loaded '96: Double Header,PS,1995.0,Sports,Jaleco,0.28,0.19,0.0,0.03,0.5,,,,,,
3978,3978,Dead or Alive Ultimate,XB,2004.0,Fighting,Tecmo Koei,0.3,0.1,0.08,0.02,0.5,83.0,64.0,8.7,25.0,Team Ninja,M
3979,3979,RPG Maker,PS,1997.0,Role-Playing,ASCII Entertainment,0.11,0.07,0.29,0.03,0.5,66.0,11.0,8.2,9.0,Kuusou Kagaku,E
3980,3980,Major League Baseball 2K12,X360,2012.0,Sports,Take-Two Interactive,0.47,0.0,0.0,0.03,0.5,68.0,19.0,6.4,22.0,Visual Concepts,E
3981,3981,Rooms: The Main Building,DS,2010.0,Adventure,Nintendo,0.1,0.34,0.01,0.05,0.5,56.0,23.0,,,HandMade Game,E
3982,3982,Dance Dance Revolution Universe 2,X360,2007.0,Simulation,Konami Digital Entertainment,0.46,0.0,0.0,0.04,0.5,65.0,10.0,7.4,5.0,Konami,E10+
3983,3983,Burnout Revenge,X360,2006.0,Racing,Electronic Arts,0.42,0.04,0.0,0.04,0.5,89.0,61.0,8.1,140.0,Criterion Games,E10+
3984,3984,Star Wars: Clone Wars,PS2,2002.0,Shooter,LucasArts,0.24,0.19,0.0,0.06,0.5,,,,,,
3985,3985,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,2004.0,Action,THQ,0.24,0.19,0.0,0.06,0.5,65.0,8.0,7.3,8.0,THQ,E
3986,3986,Madden NFL 13,Wii,2012.0,Sports,Electronic Arts,0.47,0.0,0.0,0.03,0.5,,,7.3,4.0,EA Tiburon,E
3987,3987,Madden NFL 11,PS2,2010.0,Sports,Electronic Arts,0.41,0.02,0.0,0.07,0.5,,,7.0,4.0,EA Tiburon,E
3988,3988,Monster Hunter,PS2,2004.0,Role-Playing,Capcom,0.11,0.08,0.28,0.03,0.5,68.0,37.0,8.9,46.0,Capcom,T
3989,3989,NBA Street Homecourt,X360,2007.0,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,80.0,42.0,8.2,30.0,EA Canada,E
3990,3990,Tony Hawk's Underground 2,GC,2004.0,Sports,Activision,0.38,0.1,0.0,0.01,0.5,82.0,30.0,8.9,17.0,Neversoft Entertainment,T
3991,3991,SplashDown: Rides Gone Wild,PS2,2003.0,Racing,THQ,0.24,0.19,0.0,0.06,0.5,80.0,25.0,8.7,16.0,Rainbow Studios,E
3992,3992,Super Famista 5,SNES,1996.0,Sports,Namco Bandai Games,0.0,0.0,0.5,0.0,0.5,,,,,,
3993,3993,Shrek SuperSlam,PS2,2005.0,Action,Activision,0.24,0.19,0.0,0.06,0.5,67.0,21.0,9.0,26.0,Shaba Games,E10+
3994,3994,Rayman Advance,GBA,2001.0,Platform,Ubisoft,0.36,0.13,0.0,0.01,0.5,84.0,17.0,8.4,16.0,Digital Eclipse,E
3995,3995,Super Robot Taisen Z,PS2,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.5,0.0,0.5,,,,,,
3996,3996,PoPoLoCrois Monogatari,PS,1996.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.46,0.03,0.5,,,,,,
3997,3997,Wet,X360,,Shooter,Bethesda Softworks,0.23,0.21,0.01,0.05,0.5,69.0,79.0,7.3,86.0,Artificial Mind and Movement,M
3998,3998,Tomb Raider: Anniversary,PS2,2007.0,Action,Eidos Interactive,0.41,0.02,0.0,0.07,0.5,,,8.2,29.0,Crystal Dynamics,T
3999,3999,Fantastic 4,PS2,2005.0,Action,Activision,0.41,0.01,0.0,0.07,0.5,64.0,42.0,7.8,19.0,7 Studios,T
4000,4000,Men in Black II: Alien Escape,PS2,2002.0,Shooter,Infogrames,0.24,0.19,0.0,0.06,0.5,50.0,19.0,7.3,6.0,Melbourne House,T
4001,4001,RealSports Tennis,2600,1982.0,Sports,Atari,0.46,0.03,0.0,0.01,0.5,,,,,,
4002,4002,Nicktoons: Attack of the Toybots,PS2,2007.0,Platform,THQ,0.24,0.19,0.0,0.06,0.5,,,,,Blue Tongue,E
4003,4003,Raiders of the Lost Ark,2600,1981.0,Action,Atari,0.46,0.03,0.0,0.01,0.5,,,,,,
4004,4004,Gauntlet,2600,1982.0,Action,Answer Software,0.46,0.03,0.0,0.01,0.5,,,,,,
4005,4005,Alice: Madness Returns,X360,2011.0,Adventure,Electronic Arts,0.27,0.14,0.04,0.04,0.5,70.0,67.0,8.1,157.0,Spicy Horse,M
4006,4006,Madden NFL 07,Wii,2006.0,Sports,Electronic Arts,0.46,0.0,0.0,0.04,0.49,81.0,35.0,8.0,16.0,EA Canada,E
4007,4007,Spider-Man 2,DS,2004.0,Action,Activision,0.41,0.02,0.03,0.04,0.49,61.0,46.0,5.0,6.0,Vicarious Visions,E
4008,4008,Ridge Racer 3D,3DS,2011.0,Racing,Namco Bandai Games,0.19,0.15,0.12,0.03,0.49,75.0,59.0,7.2,56.0,Namco Bandai Games,E
4009,4009,Picross 3D,DS,2009.0,Puzzle,Nintendo,0.28,0.03,0.16,0.02,0.49,83.0,35.0,8.4,33.0,HAL Labs,E
4010,4010,Dynasty Warriors: Gundam 2,PS3,2008.0,Action,Namco Bandai Games,0.09,0.06,0.32,0.03,0.49,54.0,22.0,7.0,28.0,Omega Force,T
4011,4011,Cars Mater-National Championship,Wii,2007.0,Racing,THQ,0.46,0.0,0.0,0.04,0.49,,,6.7,6.0,Incinerator Games,E
4012,4012,Tony Hawk's Underground 2,GBA,2004.0,Sports,Activision,0.35,0.13,0.0,0.01,0.49,70.0,4.0,,,Vicarious Visions,E
4013,4013,Super Monkey Ball 3D,3DS,2011.0,Action,Sega,0.26,0.15,0.05,0.04,0.49,55.0,57.0,5.5,31.0,Sega,E
4014,4014,Euro Truck Simulator,PC,2008.0,Simulation,Rondomedia,0.0,0.42,0.0,0.07,0.49,,,7.6,35.0,SCS Software,
4015,4015,SpongeBob SquarePants: Creature from the Krusty Krab,Wii,2006.0,Platform,THQ,0.44,0.02,0.0,0.04,0.49,57.0,16.0,5.6,7.0,Blitz Games,E
4016,4016,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,2015.0,Action,Square Enix,0.0,0.0,0.49,0.0,0.49,,,,,,
4017,4017,F1 2012,X360,2012.0,Racing,Codemasters,0.1,0.34,0.0,0.05,0.49,84.0,42.0,6.9,56.0,Codemasters,E
4018,4018,NBA 2K11,Wii,2010.0,Action,Take-Two Interactive,0.46,0.01,0.0,0.03,0.49,,,,,Visual Concepts,E
4019,4019,Ice Hockey,2600,1980.0,Sports,Activision,0.46,0.03,0.0,0.01,0.49,,,,,,
4020,4020,Tony Hawk's Project 8,X360,2006.0,Sports,Activision,0.44,0.02,0.0,0.04,0.49,81.0,65.0,7.6,38.0,Neversoft Entertainment,T
4021,4021,Babysitting Mama,Wii,2010.0,Simulation,505 Games,0.33,0.12,0.0,0.04,0.49,,,,,Cooking Mama Limited,E
4022,4022,Bleach: Soul Resurreccion,PS3,2011.0,Fighting,Nippon Ichi Software,0.27,0.1,0.07,0.05,0.49,58.0,34.0,7.2,46.0,Racjin,T
4023,4023,The Matrix: Path of Neo,PS2,2005.0,Action,Atari,0.41,0.01,0.0,0.07,0.49,69.0,42.0,7.9,42.0,Shiny Entertainment,T
4024,4024,Dragon Ball Z: Supersonic Warriors 2,DS,2005.0,Fighting,Atari,0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0,Arc System Works,E10+
4025,4025,Sonic Lost World,3DS,2013.0,Platform,Sega,0.24,0.14,0.07,0.03,0.49,59.0,34.0,6.5,144.0,Dimps Corporation,E10+
4026,4026,WWE Wrestlemania X8,GC,2002.0,Fighting,THQ,0.38,0.1,0.0,0.01,0.49,64.0,25.0,6.9,20.0,Yuke's,T
4027,4027,Boogie,Wii,2007.0,Misc,Electronic Arts,0.43,0.03,0.0,0.04,0.49,57.0,37.0,5.3,54.0,EA Montreal,E10+
4028,4028,The Price is Right,DS,2008.0,Misc,Ubisoft,0.46,0.0,0.0,0.04,0.49,,,,,Ludia Inc.,E
4029,4029,Power Rangers: Dino Thunder,GBA,2003.0,Action,THQ,0.35,0.13,0.0,0.01,0.49,49.0,5.0,,,Natsume,E
4030,4030,GoldenEye: Rogue Agent,XB,2004.0,Shooter,Electronic Arts,0.34,0.13,0.0,0.02,0.49,61.0,55.0,7.2,20.0,EA LA,T
4031,4031,Fire Emblem: Radiant Dawn,Wii,2007.0,Strategy,Nintendo,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,Intelligent Systems,E10+
4032,4032,The Sims,GC,2003.0,Simulation,Electronic Arts,0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,Edge of Reality,T
4033,4033,Plants vs. Zombies: Garden Warfare 2,PS4,2016.0,Shooter,Electronic Arts,0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,PopCap,E10+
4034,4034,Grandia III,PS2,2005.0,Role-Playing,Square Enix,0.12,0.1,0.24,0.03,0.49,77.0,38.0,8.3,53.0,Game Arts,T
4035,4035,Ace Combat: Assault Horizon,X360,2011.0,Action,Namco Bandai Games,0.3,0.12,0.03,0.04,0.49,78.0,71.0,6.2,82.0,Project Aces,T
4036,4036,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,PS2,2006.0,Shooter,Namco Bandai Games,0.0,0.0,0.49,0.0,0.49,,,,,,
4037,4037,Mario & Wario,SNES,1993.0,Puzzle,Nintendo,0.0,0.0,0.49,0.0,0.49,,,,,,
4038,4038,Scarface: The World is Yours,XB,2006.0,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49,76.0,41.0,8.4,46.0,Radical Entertainment,M
4039,4039,Resident Evil: The Mercenaries 3D,3DS,2011.0,Action,Capcom,0.16,0.16,0.13,0.03,0.49,65.0,69.0,6.4,110.0,Capcom,M
4040,4040,FIFA Soccer 64,N64,1997.0,Sports,Electronic Arts,0.16,0.3,0.0,0.03,0.49,,,,,,
4041,4041,Dreamworks Madagascar Kartz,Wii,2009.0,Racing,Activision,0.29,0.15,0.0,0.05,0.49,,,,,Activision,E
4042,4042,Star Wars Battlefront: Elite Squadron,DS,2009.0,Shooter,LucasArts,0.42,0.03,0.0,0.04,0.49,61.0,12.0,5.0,8.0,n-Space,E10+
4043,4043,Epic Mickey: Power of Illusion,3DS,2012.0,Action,Disney Interactive Studios,0.36,0.04,0.04,0.04,0.49,,,,,,
4044,4044,Kane & Lynch 2: Dog Days,X360,2010.0,Shooter,Square Enix,0.2,0.22,0.01,0.05,0.49,,,,,,
4045,4045,J-League Pro Soccer Club wo Tsukurou! 2,SAT,1997.0,Sports,Sega,0.0,0.0,0.49,0.0,0.49,,,,,,
4046,4046,SpongeBob SquarePants: Creature from the Krusty Krab,DS,2006.0,Platform,THQ,0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,4.0,WayForward,E
4047,4047,Backyard Baseball,PS2,2004.0,Sports,Atari,0.24,0.19,0.0,0.06,0.49,,,7.2,10.0,Humongous Entertainment,E
4048,4048,WipEout Pulse,PS2,2009.0,Racing,Sony Computer Entertainment,0.0,0.15,0.0,0.33,0.49,,,,,,
4049,4049,Middle-Earth: Shadow of Mordor,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.28,0.16,0.0,0.04,0.49,,,4.6,77.0,Behaviour Interactive,M
4050,4050,Barbie Horse Adventures: Wild Horse Rescue,PS2,2003.0,Sports,Universal Interactive,0.24,0.19,0.0,0.06,0.49,,,6.6,10.0,Blitz Games,E
4051,4051,Pokemon Art Academy ,3DS,2014.0,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49,76.0,22.0,7.7,19.0,Headstrong Games,E
4052,4052,Taiko no Tatsujin: Appare Sandaime,PS2,2003.0,Misc,Namco Bandai Games,0.0,0.0,0.49,0.0,0.49,,,,,,
4053,4053,One Piece: Grand Battle!,PS,2001.0,Fighting,Atari,0.0,0.0,0.46,0.03,0.49,,,,,,
